address,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width
" 
                                                 Ngõ Gốc Đề ,                                                  Phường Minh Khai ,                                                  Quận Hai Bà Trưng ,                                                   Thành phố Hà Nội                                              ", Không, 0, MS279441, 30 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 30 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16310/aa.jpg, Có," Cần Cho thuê mặt bằng ngay chợ Gốc Đề Phường Minh Khai, Hai Bà Trưng, Hà Nội", Không," 

                                                                                                12
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường , Minh Khai
                                            ", Không,"Cần Cho thuê mặt bằng ngay chợ Gốc Đề Phường Minh Khai, Hai Bà Trưng, Hà Nội",1,https://nhadat24h.net.vn/du-an/can-cho-thue-mat-bang-ngay-cho-goc-de-phuong-minh-khai-hai-ba-trung-ha-noi/279441, 30 m, 0 m
" 
                                                 Đường Lạc Long Quân ,                                                  Phường Xuân La ,                                                  Quận Tây Hồ ,                                                   Thành phố Hà Nội                                              ", Có, 2, MS279443, 55 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 55 m, Sổ Đỏ, Có, 11 m,https://nhadat24h.net.vn/storage/product/3837/z4919920916655-cd942f7a329d11b5f64ae9d3e13ff1c3.jpg, Có," Chính chủ cho thuê nhà riêng 2 tầng, gần Hồ Tây", Không," 

                                                                                                8.5
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường Lạc Long Quân, Xuân La
                                            ", Không,"Chính chủ cho thuê nhà riêng 2 tầng, gần Hồ Tây",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-rieng-2-tang-gan-ho-tay/279443, 55 m, 5 m
" 
                                                 Đường Nguyễn Thái Bình ,                                                  Phường 12 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 4, MS279447, 182 m,"- Vị trí: Gần chợ Hoàng Hoa Thám, Coorpmart, nhà thuốc Long Châu siêu thị, ngân hàng, chợ, xe buýt, sân bay, trường học "," 
                                                                                                            Không xác định
                                                    
                                                ", 5, 182 m, Sổ Hồng, Có, 13 m,https://nhadat24h.net.vn/storage/product/14669/a0-4.jpg, Có, Nhà 4 tầng MTKD đường Nguyễn Thái Bình - chỉ 16 tr/th, Không," 

                                                                                                16
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Nguyễn Thái Bình, 12
                                            ", Không,Nhà 4 tầng MTKD đường Nguyễn Thái Bình - chỉ 16 tr/th,1,https://nhadat24h.net.vn/du-an/nha-4-tang-mtkd-duong-nguyen-thai-binh-chi-16-trth/279447, 182 m, 3.5 m
" 
                                                 Đường Phổ Quang ,                                                  Phường 02 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279448, 45 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 45 m, Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/14669/a0-5.jpg, Có," Căn góc 2 MTKD đường Phổ Quang, chỉ 8 tr/th", Không," 

                                                                                                8
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Phổ Quang, 2
                                            ", Không,"Căn góc 2 MTKD đường Phổ Quang, chỉ 8 tr/th",1,https://nhadat24h.net.vn/du-an/can-goc-2-mtkd-duong-pho-quang-chi-8-trth/279448, 45 m, 4 m
" 
                                                 Đường Tân Sơn ,                                                  Phường 15 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 4, MS279449, 380 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 5, 380 m, Sổ Hồng, Có, 19 m,https://nhadat24h.net.vn/storage/product/16078/a1-68.jpg, Có," Nhà 4 tầng 2 mặt tiền đường Tân Sơn, Tân Bình", Không," 

                                                                                                25
                                                                                                Triệu/tháng                                            ", 30 m," 
                                                Đường Tân Sơn, 15
                                            ", Không,"Nhà 4 tầng 2 mặt tiền đường Tân Sơn, Tân Bình",1,https://nhadat24h.net.vn/du-an/nha-4-tang-2-mat-tien-duong-tan-son-tan-binh/279449, 380 m, 5 m
" 
                                                 Đường Âu Cơ ,                                                  Phường 14 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279106, 100 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 100 m, Sổ Hồng, Có, 25 m,https://nhadat24h.net.vn/storage/product/16030/a4.jpg, Có, Nhà MTKD đường Âu Cơ gần ngã 3 Trương Công Định - 15 tr/th, Không," 

                                                                                                15
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Âu Cơ, 14
                                            ", Không,Nhà MTKD đường Âu Cơ gần ngã 3 Trương Công Định - 15 tr/th,1,https://nhadat24h.net.vn/du-an/nha-mtkd-duong-au-co-gan-nga-3-truong-cong-dinh-15-trth/279106, 100 m, 4 m
" 
                                                 Đường Trần Khát Chân ,                                                  Phường Thanh Nhàn ,                                                  Quận Hai Bà Trưng ,                                                   Thành phố Hà Nội                                              ", Không, 0, MS279086, 30 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 30 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/11133/1.jpg, Có," Cần cho thuê nhà riêng 2 PN ( mặt ngõ ) Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội", Không," 

                                                                                                7
                                                                                                Triệu/tháng                                            ", 25 m," 
                                                Đường Trần Khát Chân, Thanh Nhàn
                                            ", Không,"Cần cho thuê nhà riêng 2 PN ( mặt ngõ ) Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",1,https://nhadat24h.net.vn/du-an/can-cho-thue-nha-rieng-2-pn-mat-ngo-duong-tran-khat-chan-phuong-thanh-nhan-quan-hai-ba-trung-ha-noi/279086, 30 m, 0 m
" 
                                                 Quốc lộ 32 ,                                                  Phường Phú Mỹ ,                                                  Quận 7 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279116, 140 m,," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
                                                ", 0, 140 m, Sổ Đỏ, Có, 31 m,https://nhadat24h.net.vn/storage/product/15682/z4908455609132-ef1e603792ffa6afd36815cee08d2e29.jpg, Có," MB kinh doanh MT Phạm Hữu Lầu, vị trí đắc địa để kinh doanh", Không," 

                                                                                                28
                                                                                                Triệu/tháng                                            ", 40 m," 
                                                Đường , Phú Mỹ
                                            ", Không,"MB kinh doanh MT Phạm Hữu Lầu, vị trí đắc địa để kinh doanh",1,https://nhadat24h.net.vn/du-an/mb-kinh-doanh-mt-pham-huu-lau-vi-tri-dac-dia-de-kinh-doanh/279116, 140 m, 4.5 m
" 
                                                 Đường Nguyễn Khánh Toàn ,                                                  Phường Quan Hoa ,                                                  Quận Cầu Giấy ,                                                   Thành phố Hà Nội                                              ", Có, 1, MS279134, 61 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 61 m, Sổ Đỏ, Có, 8 m,https://nhadat24h.net.vn/storage/product/5489/z4919013750043-d775c4884e50eba7854ce5ca488ec09b.jpg, Có, Cho Thuê sàn Vp tại Cầu Giấy - NGuyễn Khánh Toàn 60m2 10.5tr/th rộng đẹp thoáng có pccc thoát hiểm, Không," 

                                                                                                10.5
                                                                                                Triệu/tháng                                            ", 5 m," 
                                                Đường Nguyễn Khánh Toàn, Quan Hoa
                                            ", Không,Cho Thuê sàn Vp tại Cầu Giấy - NGuyễn Khánh Toàn 60m2 10.5tr/th rộng đẹp thoáng có pccc thoát hiểm,1,https://nhadat24h.net.vn/du-an/cho-thue-san-vp-tai-cau-giay-nguyen-khanh-toan-60m2-105trth-rong-dep-thoang-co-pccc-thoat-hiem/279134, 61 m, 8 m
" 
                                                 Đường Kim Giang ,                                                  Phường Hoàng Liệt ,                                                  Quận Hoàng Mai ,                                                   Thành phố Hà Nội                                              ", Có, 1, MS279127, 25 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 25 m, Sổ Đỏ, Có, 5 m,https://nhadat24h.net.vn/storage/product/5489/z4918750210552-5cfd4916b2232cb95dd92498a2ab9df2.jpg, Có, CHO THUÊ PHÒNG TRỌ 25M2 CHỈ 3.5TR-4TR TẠI KIM GIANG HOÀNG MAI có ban công - pccc - full đồ. sạch, Không," 

                                                                                                3.5
                                                                                                Triệu/tháng                                            ", 5 m," 
                                                Đường Kim Giang, Hoàng Liệt
                                            ", Không,CHO THUÊ PHÒNG TRỌ 25M2 CHỈ 3.5TR-4TR TẠI KIM GIANG HOÀNG MAI có ban công - pccc - full đồ. sạch,1,https://nhadat24h.net.vn/du-an/cho-thue-phong-tro-25m2-chi-35tr-4tr-tai-kim-giang-hoang-mai-co-ban-cong-pccc-full-do-sach/279127, 25 m, 5 m
" 
                                                 Đường Bình Giã ,                                                  Phường 13 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279139, 108 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 108 m, Sổ Hồng, Có, 18 m,https://nhadat24h.net.vn/storage/product/14669/a9.jpg, Có," Nhà MTKD đường Bình Giã sát Cộng Hòa, 3 phòng, 20 tr/th", Không," 

                                                                                                18
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Bình Giã, 13
                                            ", Không,"Nhà MTKD đường Bình Giã sát Cộng Hòa, 3 phòng, 20 tr/th",1,https://nhadat24h.net.vn/du-an/nha-mtkd-duong-binh-gia-sat-cong-hoa-3-phong-20-trth/279139, 108 m, 6 m
" 
                                                 Đường Trần Huy Liệu ,                                                  Xã Mỹ Xá ,                                                  Thành phố Nam Định ,                                                   Tỉnh Nam Định                                              ", Không, 0, MS279140, 95 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 95 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/2946/405233556-258576187207471-3599057854114694202-n.jpg, Có, Chính chủ cần cho thuê mặt bằng BẰNG KD - TRẦN HUY LIỆU. TP NAM ĐỊNH, Không," 

                                                                                                5
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường Trần Huy Liệu, Mỹ Xá
                                            ", Không,Chính chủ cần cho thuê mặt bằng BẰNG KD - TRẦN HUY LIỆU. TP NAM ĐỊNH,1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-mat-bang-bang-kd-tran-huy-lieu-tp-nam-dinh/279140, 95 m, 5 m
" 
                                                 Đường Liên Khu 4-5 ,                                                  Xã Vĩnh Lộc B ,                                                  Huyện Bình Chánh ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279141, 48 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 48 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/11613/z4916956725746-e5dce97653bab297f2c29ed50f5d7177.jpg, Có," CHO THUÊ NHÀ NGUYÊN CĂN+ NỘI THẤT HẺM XE HƠI TRUNG TÂM XÃ VĨNH LỘC B, HUYỆN BÌNH CHÁNH", Không," 

                                                                                                5.5
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường Liên khu 4-5, Vĩnh Lộc B
                                            ", Không,"CHO THUÊ NHÀ NGUYÊN CĂN+ NỘI THẤT HẺM XE HƠI TRUNG TÂM XÃ VĨNH LỘC B, HUYỆN BÌNH CHÁNH",1,https://nhadat24h.net.vn/du-an/cho-thue-nha-nguyen-can-noi-that-hem-xe-hoi-trung-tam-xa-vinh-loc-b-huyen-binh-chanh/279141, 48 m, 0 m
" 
                                                 Đường  Hồ Đền Lừ ,                                                  Phường Lĩnh Nam ,                                                  Quận Hoàng Mai ,                                                   Thành phố Hà Nội                                              ", Có, 2, MS279155, 40 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 3, 40 m, Sổ Đỏ, Có, 7 m,https://nhadat24h.net.vn/storage/product/12817/1-90.jpg, Có," Cho thuê nhà mặt ngõ rộng 9m, tiện kinh doanh đường Lĩnh Nam, hoàng mai, Hn", Không," 

                                                                                                8
                                                                                                Triệu/tháng                                            ", 1 m," 
                                                Đường Hồ Đền Lừ, Lĩnh Nam
                                            ", Không,"Cho thuê nhà mặt ngõ rộng 9m, tiện kinh doanh đường Lĩnh Nam, hoàng mai, Hn",1,https://nhadat24h.net.vn/du-an/cho-thue-nha-mat-ngo-rong-9m-tien-kinh-doanh-duong-linh-nam-hoang-mai-hn/279155, 40 m, 5 m
" 
                                                 Đường Nam Kỳ Khởi Nghĩa ,                                                  Phường 08 ,                                                  Quận 3 ,                                                   Thành phố Hồ Chí Minh                                              ", Không, 0, MS279178, 30 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 30 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/7912/z4918758087204-886d0eac26498d314618c68aaaee4f0e.jpg, Có, Chính chủ cần cho thuê nhà tầng trệt tại 288 L5 Nam Kỳ Khởi Nghĩa, Không," 

                                                                                                6.3
                                                                                                Triệu/tháng                                            ", 15 m," 
                                                Đường Nam Kỳ Khởi Nghĩa, 8
                                            ", Không,Chính chủ cần cho thuê nhà tầng trệt tại 288 L5 Nam Kỳ Khởi Nghĩa,1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-nha-tang-tret-tai-288-l5-nam-ky-khoi-nghia/279178, 30 m, 0 m
" 
                                                 Đường Châu Văn Liêm ,                                                  Phường Phú Đô ,                                                  Quận Nam Từ Liêm ,                                                   Thành phố Hà Nội                                              ", Không, 0, MS279142, 0 m, ," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 0 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/, Có," CHÍNH CHỦ CHO THUÊ PHÒNG CÓ ĐIỀU HÒA, NÓNG LẠNH, GIƯỜNG TỦ CÓ GÁC XẾP .", Không," 

                                                                                                3.3
                                                                                                Triệu/tháng                                            ", 9 m," 
                                                Đường Châu Văn Liêm, Phú Đô
                                            ", Không,"CHÍNH CHỦ CHO THUÊ PHÒNG CÓ ĐIỀU HÒA, NÓNG LẠNH, GIƯỜNG TỦ CÓ GÁC XẾP .",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-phong-co-dieu-hoa-nong-lanh-giuong-tu-co-gac-xep/279142, 0 m, 0 m
" 
                                                 Đường Trần Hưng Đạo ,                                                  Phường Trần Hưng Đạo ,                                                  Thành phố Thái Bình ,                                                   Tỉnh Thái Bình                                              ", Có, 1, MS279181, 80 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 80 m, Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/11100/z4918586992933-3b7d7cb31e9919b820bb43b78ada1cb8.jpg, Có," Do gia đình mua được nhà mới,  cần sang nhượng lại quán ăn sáng nhà cấp 4 tại Thái Bình", Không," 

                                                                                                6.5
                                                                                                Triệu/tháng                                            ", 10 m," 
                                                Đường Trần Hưng Đạo, Trần Hưng Đạo
                                            ", Không,"Do gia đình mua được nhà mới,  cần sang nhượng lại quán ăn sáng nhà cấp 4 tại Thái Bình",1,https://nhadat24h.net.vn/du-an/do-gia-dinh-mua-duoc-nha-moi-can-sang-nhuong-lai-quan-an-sang-nha-cap-4-tai-thai-binh/279181, 80 m, 0 m
" 
                                                                                                 Phường Linh Trung ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Không, 1, MS279558, 200 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 200 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/8348/1-24.jpg, Có," CHO THUÊ MẶT BẰNG VÀ ĐẤT CỰC RỘNG ĐANG LÀM BÃI XE - Đường Linh Trung, Phường Linh Trung, TP Thủ Đức", Không," 

                                                                                                15
                                                                                                Triệu/tháng                                            ", 10 m," 
                                                Đường Linh Trung, Linh Trung
                                            ", Không,"CHO THUÊ MẶT BẰNG VÀ ĐẤT CỰC RỘNG ĐANG LÀM BÃI XE - Đường Linh Trung, Phường Linh Trung, TP Thủ Đức",1,https://nhadat24h.net.vn/du-an/cho-thue-mat-bang-va-dat-cuc-rong-dang-lam-bai-xe-duong-linh-trung-phuong-linh-trung-tp-thu-duc/279558, 200 m, 0 m
" 
                                                                                                 Phường Linh Trung ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Không, 1, MS279564, 200 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 0, 200 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/8563/1-13.jpg, Có," CHO THUÊ MẶT BẰNG VÀ ĐẤT CỰC RỘNG ĐANG LÀM BÃI XE - Đường Linh Trung, Phường Linh Trung, TP Thủ Đức", Không," 

                                                                                                15
                                                                                                Triệu/tháng                                            ", 10 m," 
                                                Đường Linh Trung, Linh Trung
                                            ", Không,"CHO THUÊ MẶT BẰNG VÀ ĐẤT CỰC RỘNG ĐANG LÀM BÃI XE - Đường Linh Trung, Phường Linh Trung, TP Thủ Đức",1,https://nhadat24h.net.vn/du-an/cho-thue-mat-bang-va-dat-cuc-rong-dang-lam-bai-xe-duong-linh-trung-phuong-linh-trung-tp-thu-duc/279564, 200 m, 0 m
" 
                                                 Đường Nguyễn Thái Bình ,                                                  Phường 12 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279578, 12 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 12 m, Hợp đồng mua bán, Có, 4 m,https://nhadat24h.net.vn/storage/product/8348/47a96fb7-cc97-44df-a4d1-fc359dcf8c65.jpg, Có," Cần sang nhượng lại quán bán đồ ăn vặt và xe nước mía ở 128 Nguyễn Thái Bình, P12, Tân Bình", Không," 

                                                                                                7
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường Nguyễn Thái Bình, 12
                                            ", Không,"Cần sang nhượng lại quán bán đồ ăn vặt và xe nước mía ở 128 Nguyễn Thái Bình, P12, Tân Bình",1,https://nhadat24h.net.vn/du-an/can-sang-nhuong-lai-quan-ban-do-an-vat-va-xe-nuoc-mia-o-128-nguyen-thai-binh-p12-tan-binh/279578, 12 m, 3 m
" 
                                                 Đường Nguyễn Thái Bình ,                                                  Phường 12 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279579, 12 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 12 m, Hợp đồng mua bán, Có, 4 m,https://nhadat24h.net.vn/storage/product/8567/47a96fb7-cc97-44df-a4d1-fc359dcf8c65.jpg, Có," Cần sang nhượng lại quán bán đồ ăn vặt và xe nước mía ở 128 Nguyễn Thái Bình, P12, Tân Bình", Không," 

                                                                                                7
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường Nguyễn Thái Bình, 12
                                            ", Không,"Cần sang nhượng lại quán bán đồ ăn vặt và xe nước mía ở 128 Nguyễn Thái Bình, P12, Tân Bình",1,https://nhadat24h.net.vn/du-an/can-sang-nhuong-lai-quan-ban-do-an-vat-va-xe-nuoc-mia-o-128-nguyen-thai-binh-p12-tan-binh/279579, 12 m, 3 m
" 
                                                 Đường Xô Viết Nghệ Tĩnh ,                                                  Phường Khuê Trung ,                                                  Quận Cẩm Lệ ,                                                   Thành phố Đà Nẵng                                              ", Có, 0, MS279588, 220 m,"giá thuê 25tr/tháng.Quý a/chị vui lòng liên hệ để tư vấn tốt hơn,không nhận tin nhắn."," 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Nam
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
                                                ", 0, 220 m, Sổ Đỏ, Có, 28 m,https://nhadat24h.net.vn/storage/product/16120/405246078-5627559617368974-228869721505051822-n.jpg, Có, Cho thue hai mặt tiền Xô Viết Nghệ Tĩnh gần Nguyễn Hữu Thọ, Không," 

                                                                                                25
                                                                                                Triệu/tháng                                            ", 40 m," 
                                                Đường Xô Viết Nghệ Tĩnh, Khuê Trung
                                            ", Không,Cho thue hai mặt tiền Xô Viết Nghệ Tĩnh gần Nguyễn Hữu Thọ,1,https://nhadat24h.net.vn/du-an/cho-thue-hai-mat-tien-xo-viet-nghe-tinh-gan-nguyen-huu-tho/279588, 220 m, 8 m
" 
                                                 Đường Nguyễn Thái Bình ,                                                  Phường 04 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279589, 80 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 80 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/5942/1-1.jpg, Có," Cho thuê PHÒNG ĐÔI  full nội thất [9tr] gần Ngã tự Bảy Hiền ngay Nguyễn Thái Bình,P4, Tân Bình", Không," 

                                                                                                9
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường Nguyễn Thái Bình, 4
                                            ", Không,"Cho thuê PHÒNG ĐÔI  full nội thất [9tr] gần Ngã tự Bảy Hiền ngay Nguyễn Thái Bình,P4, Tân Bình",1,https://nhadat24h.net.vn/du-an/cho-thue-phong-doi-full-noi-that-9tr-gan-nga-tu-bay-hien-ngay-nguyen-thai-binhp4-tan-binh/279589, 80 m, 0 m
" 
                                                 Đường Nguyễn Ngọc Nhựt ,                                                  Phường Tân Quý ,                                                  Quận Tân Phú ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279592, 50 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 50 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/7053/1-4.jpg, Có," Cho thuê 2 Phòng ở 20/4 Nguyễn Ngọc Nhựt, Tân Quý, Tân Phú", Không," 

                                                                                                3.2
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường Nguyễn Ngọc Nhựt, Tân Quý
                                            ", Không,"Cho thuê 2 Phòng ở 20/4 Nguyễn Ngọc Nhựt, Tân Quý, Tân Phú",1,https://nhadat24h.net.vn/du-an/cho-thue-2-phong-o-204-nguyen-ngoc-nhut-tan-quy-tan-phu/279592, 50 m, 0 m
" 
                                                 Đường 3/2 ,                                                  Phường 10 ,                                                  Quận 10 ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 2, MS279608, 32 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 32 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/15044/94013329876a9c21b00ed257801820fa-2853496980752761342.jpg, Có," CHO NỮ THUÊ PHÒNG NGAY TRUNG TÂM QUẬN 10 (257/5/21 đường 3/2, P10, Quận 10)", Không," 

                                                                                                3.5
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường 3/2, 10
                                            ", Không,"CHO NỮ THUÊ PHÒNG NGAY TRUNG TÂM QUẬN 10 (257/5/21 đường 3/2, P10, Quận 10)",1,https://nhadat24h.net.vn/du-an/cho-nu-thue-phong-ngay-trung-tam-quan-10-257521-duong-32-p10-quan-10/279608, 32 m, 0 m
" 
                                                                                                 Phường Linh Trung ,                                                  Quận Thủ Đức ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279605, 100 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 2, 100 m, Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/15044/1-36.jpg, Có," Chính chủ cho thuê nhà nguyên căn mới xây xong ở Hẻm 54 đường số 7, Linh Trung, Thủ Đức.", Không," 

                                                                                                8
                                                                                                Triệu/tháng                                            ", 4 m," 
                                                Đường Số 7, Linh Trung
                                            ", Không,"Chính chủ cho thuê nhà nguyên căn mới xây xong ở Hẻm 54 đường số 7, Linh Trung, Thủ Đức.",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-nguyen-can-moi-xay-xong-o-hem-54-duong-so-7-linh-trung-thu-duc/279605, 100 m, 0 m
" 
                                                 Đường Phổ Quang ,                                                  Phường 02 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279653, 45 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 45 m, Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/16069/a0-1.jpg, Có," 💥 Nhà Góc 2 MTKD đường Phổ Quang, F2, TB - chỉ 8 tr/th", Không," 

                                                                                                8
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Phổ Quang, 2
                                            ", Không,"💥 Nhà Góc 2 MTKD đường Phổ Quang, F2, TB - chỉ 8 tr/th",1,https://nhadat24h.net.vn/du-an/nha-goc-2-mtkd-duong-pho-quang-f2-tb-chi-8-trth/279653, 45 m, 4 m
" 
                                                 Đường Tân Sơn ,                                                  Phường 15 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 4, MS279656, 380 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 5, 380 m, Sổ Hồng, Có, 19 m,https://nhadat24h.net.vn/storage/product/16069/a1-26.jpg, Có," 💥 Nhà 4 tầng 5PN - Có 2 mặt tiền đường Tân Sơn, chỉ 25 tr/th", Không," 

                                                                                                25
                                                                                                Triệu/tháng                                            ", 30 m," 
                                                Đường Tân Sơn, 15
                                            ", Không,"💥 Nhà 4 tầng 5PN - Có 2 mặt tiền đường Tân Sơn, chỉ 25 tr/th",1,https://nhadat24h.net.vn/du-an/nha-4-tang-5pn-co-2-mat-tien-duong-tan-son-chi-25-trth/279656, 380 m, 5 m
" 
                                                 Đường Nguyễn Thái Bình ,                                                  Phường 12 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 4, MS279654, 182 m,"- Vị trí: Gần chợ Hoàng Hoa Thám, Coorpmart, nhà thuốc Long Châu siêu thị, ngân hàng, chợ, xe buýt, sân bay, trường học "," 
                                                                                                            Không xác định
                                                    
                                                ", 5, 182 m, Sổ Hồng, Có, 13 m,https://nhadat24h.net.vn/storage/product/16069/a0-2.jpg, Có," 💥 Nhà 4 tầng Mặt tiền đường Nguyễn Thái Bình, TB - chỉ 16 tr/th", Không," 

                                                                                                16
                                                                                                Triệu/tháng                                            ", 20 m," 
                                                Đường Nguyễn Thái Bình, 12
                                            ", Không,"💥 Nhà 4 tầng Mặt tiền đường Nguyễn Thái Bình, TB - chỉ 16 tr/th",1,https://nhadat24h.net.vn/du-an/nha-4-tang-mat-tien-duong-nguyen-thai-binh-tb-chi-16-trth/279654, 182 m, 3.5 m
" 
                                                 Đường Út Tịch ,                                                  Phường 04 ,                                                  Quận Tân Bình ,                                                   Thành phố Hồ Chí Minh                                              ", Có, 1, MS279655, 42 m,," 
                                                                                                            Không xác định
                                                    
                                                ", 1, 42 m, Sổ Hồng, Có, 7 m,https://nhadat24h.net.vn/storage/product/16069/a1-25.jpg, Có," 💥 Mặt tiền Hẻm 68 đường Út Tịch, ngang 6m x7m, 12 tr/th", Không," 

                                                                                                12
                                                                                                Triệu/tháng                                            ", 6 m," 
                                                Đường Út Tịch, 4
                                            ", Không,"💥 Mặt tiền Hẻm 68 đường Út Tịch, ngang 6m x7m, 12 tr/th",1,https://nhadat24h.net.vn/du-an/mat-tien-hem-68-duong-ut-tich-ngang-6m-x7m-12-trth/279655, 42 m, 6 m
