,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width,ward,district,province,street
84, Có,1 pn, MS279106,,None,,1 t, 100 m,Sổ Hồng, Có, 25 m,https://nhadat24h.net.vn/storage/product/16030/a4.jpg, Có, Nhà MTKD đường Âu Cơ gần ngã 3 Trương Công Định - 15 tr/th, Không,0, 20 m,"Đường Âu Cơ, 14", Không,Nhà MTKD đường Âu Cơ gần ngã 3 Trương Công Định - 15 tr/th,1,https://nhadat24h.net.vn/du-an/nha-mtkd-duong-au-co-gan-nga-3-truong-cong-dinh-15-trth/279106, 100 m, 4 m,14,Tân Bình,Hồ Chí Minh,Âu Cơ
85, Không,0, MS279086,,None,,0, 30 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/11133/1.jpg, Có," Cần cho thuê nhà riêng 2 PN ( mặt ngõ ) Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội", Không,0, 25 m,"Đường Trần Khát Chân, Thanh Nhàn", Không,"Cần cho thuê nhà riêng 2 PN ( mặt ngõ ) Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",1,https://nhadat24h.net.vn/du-an/can-cho-thue-nha-rieng-2-pn-mat-ngo-duong-tran-khat-chan-phuong-thanh-nhan-quan-hai-ba-trung-ha-noi/279086, 30 m, 0 m,Thanh Nhàn,Hai Bà Trưng,Hà Nội,Trần Khát Chân
86, Có,2 pn, MS279116,,None,Nam,0, 140 m,Sổ Đỏ, Có, 31 m,https://nhadat24h.net.vn/storage/product/15682/z4908455609132-ef1e603792ffa6afd36815cee08d2e29.jpg, Có," MB kinh doanh MT Phạm Hữu Lầu, vị trí đắc địa để kinh doanh", Không,0, 40 m,"Đường , Phú Mỹ", Không,"MB kinh doanh MT Phạm Hữu Lầu, vị trí đắc địa để kinh doanh",1,https://nhadat24h.net.vn/du-an/mb-kinh-doanh-mt-pham-huu-lau-vi-tri-dac-dia-de-kinh-doanh/279116, 140 m, 4.5 m,Phú Mỹ,7,Hồ Chí Minh,None
87, Có,1 pn, MS279134,,None,,1 t, 61 m,Sổ Đỏ, Có, 8 m,https://nhadat24h.net.vn/storage/product/5489/z4919013750043-d775c4884e50eba7854ce5ca488ec09b.jpg, Có, Cho Thuê sàn Vp tại Cầu Giấy - NGuyễn Khánh Toàn 60m2 10.5tr/th rộng đẹp thoáng có pccc thoát hiểm, Không,0, 5 m,"Đường Nguyễn Khánh Toàn, Quan Hoa", Không,Cho Thuê sàn Vp tại Cầu Giấy - NGuyễn Khánh Toàn 60m2 10.5tr/th rộng đẹp thoáng có pccc thoát hiểm,1,https://nhadat24h.net.vn/du-an/cho-thue-san-vp-tai-cau-giay-nguyen-khanh-toan-60m2-105trth-rong-dep-thoang-co-pccc-thoat-hiem/279134, 61 m, 8 m,Quan Hoa,Cầu Giấy,Hà Nội,Nguyễn Khánh Toàn
88, Có,1 pn, MS279127,,None,,1 t, 25 m,Sổ Đỏ, Có, 5 m,https://nhadat24h.net.vn/storage/product/5489/z4918750210552-5cfd4916b2232cb95dd92498a2ab9df2.jpg, Có, CHO THUÊ PHÒNG TRỌ 25M2 CHỈ 3.5TR-4TR TẠI KIM GIANG HOÀNG MAI có ban công - pccc - full đồ. sạch, Không,0, 5 m,"Đường Kim Giang, Hoàng Liệt", Không,CHO THUÊ PHÒNG TRỌ 25M2 CHỈ 3.5TR-4TR TẠI KIM GIANG HOÀNG MAI có ban công - pccc - full đồ. sạch,1,https://nhadat24h.net.vn/du-an/cho-thue-phong-tro-25m2-chi-35tr-4tr-tai-kim-giang-hoang-mai-co-ban-cong-pccc-full-do-sach/279127, 25 m, 5 m,Hoàng Liệt,Hoàng Mai,Hà Nội,Kim Giang
89, Có,1 pn, MS279139,,None,,3 t, 108 m,Sổ Hồng, Có, 18 m,https://nhadat24h.net.vn/storage/product/14669/a9.jpg, Có," Nhà MTKD đường Bình Giã sát Cộng Hòa, 3 phòng, 20 tr/th", Không,0, 20 m,"Đường Bình Giã, 13", Không,"Nhà MTKD đường Bình Giã sát Cộng Hòa, 3 phòng, 20 tr/th",1,https://nhadat24h.net.vn/du-an/nha-mtkd-duong-binh-gia-sat-cong-hoa-3-phong-20-trth/279139, 108 m, 6 m,13,Tân Bình,Hồ Chí Minh,Bình Giã
90, Không,0, MS279140,,None,,0, 95 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/2946/405233556-258576187207471-3599057854114694202-n.jpg, Có, Chính chủ cần cho thuê mặt bằng BẰNG KD - TRẦN HUY LIỆU. TP NAM ĐỊNH, Không,0, 1 m,"Đường Trần Huy Liệu, Mỹ Xá", Không,Chính chủ cần cho thuê mặt bằng BẰNG KD - TRẦN HUY LIỆU. TP NAM ĐỊNH,1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-mat-bang-bang-kd-tran-huy-lieu-tp-nam-dinh/279140, 95 m, 5 m,Mỹ Xá,None,Nam Định,Trần Huy Liệu
91, Có,2 pn, MS279141,,None,,2 t, 48 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/11613/z4916956725746-e5dce97653bab297f2c29ed50f5d7177.jpg, Có," CHO THUÊ NHÀ NGUYÊN CĂN+ NỘI THẤT HẺM XE HƠI TRUNG TÂM XÃ VĨNH LỘC B, HUYỆN BÌNH CHÁNH", Không,0, 1 m,"Đường Liên khu 4-5, Vĩnh Lộc B", Không,"CHO THUÊ NHÀ NGUYÊN CĂN+ NỘI THẤT HẺM XE HƠI TRUNG TÂM XÃ VĨNH LỘC B, HUYỆN BÌNH CHÁNH",1,https://nhadat24h.net.vn/du-an/cho-thue-nha-nguyen-can-noi-that-hem-xe-hoi-trung-tam-xa-vinh-loc-b-huyen-binh-chanh/279141, 48 m, 0 m,Vĩnh Lộc B,Bình Chánh,Hồ Chí Minh,Liên Khu 4-5
92, Có,2 pn, MS279155,,None,,3 t, 40 m,Sổ Đỏ, Có, 7 m,https://nhadat24h.net.vn/storage/product/12817/1-90.jpg, Có," Cho thuê nhà mặt ngõ rộng 9m, tiện kinh doanh đường Lĩnh Nam, hoàng mai, Hn", Không,0, 1 m,"Đường Hồ Đền Lừ, Lĩnh Nam", Không,"Cho thuê nhà mặt ngõ rộng 9m, tiện kinh doanh đường Lĩnh Nam, hoàng mai, Hn",1,https://nhadat24h.net.vn/du-an/cho-thue-nha-mat-ngo-rong-9m-tien-kinh-doanh-duong-linh-nam-hoang-mai-hn/279155, 40 m, 5 m,Lĩnh Nam,Hoàng Mai,Hà Nội,Hồ Đền Lừ
93, Không,0, MS279178,,None,,0, 30 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/7912/z4918758087204-886d0eac26498d314618c68aaaee4f0e.jpg, Có, Chính chủ cần cho thuê nhà tầng trệt tại 288 L5 Nam Kỳ Khởi Nghĩa, Không,0, 15 m,"Đường Nam Kỳ Khởi Nghĩa, 8", Không,Chính chủ cần cho thuê nhà tầng trệt tại 288 L5 Nam Kỳ Khởi Nghĩa,1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-nha-tang-tret-tai-288-l5-nam-ky-khoi-nghia/279178, 30 m, 0 m,08,3,Hồ Chí Minh,Nam Kỳ Khởi Nghĩa
94, Không,0, MS279142,,None,,0, 0 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/, Có," CHÍNH CHỦ CHO THUÊ PHÒNG CÓ ĐIỀU HÒA, NÓNG LẠNH, GIƯỜNG TỦ CÓ GÁC XẾP .", Không,0, 9 m,"Đường Châu Văn Liêm, Phú Đô", Không,"CHÍNH CHỦ CHO THUÊ PHÒNG CÓ ĐIỀU HÒA, NÓNG LẠNH, GIƯỜNG TỦ CÓ GÁC XẾP .",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-phong-co-dieu-hoa-nong-lanh-giuong-tu-co-gac-xep/279142, 0 m, 0 m,Phú Đô,Nam Từ Liêm,Hà Nội,Châu Văn Liêm
95, Có,1 pn, MS279181,,None,,1 t, 80 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/11100/z4918586992933-3b7d7cb31e9919b820bb43b78ada1cb8.jpg, Có," Do gia đình mua được nhà mới,  cần sang nhượng lại quán ăn sáng nhà cấp 4 tại Thái Bình", Không,0, 10 m,"Đường Trần Hưng Đạo, Trần Hưng Đạo", Không,"Do gia đình mua được nhà mới,  cần sang nhượng lại quán ăn sáng nhà cấp 4 tại Thái Bình",1,https://nhadat24h.net.vn/du-an/do-gia-dinh-mua-duoc-nha-moi-can-sang-nhuong-lai-quan-an-sang-nha-cap-4-tai-thai-binh/279181, 80 m, 0 m,Trần Hưng Đạo,None,Thái Bình,Trần Hưng Đạo
96, Không,1 pn, MS279558,,None,,0, 200 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/8348/1-24.jpg, Có," CHO THUÊ MẶT BẰNG VÀ ĐẤT CỰC RỘNG ĐANG LÀM BÃI XE - Đường Linh Trung, Phường Linh Trung, TP Thủ Đức", Không,0, 10 m,"Đường Linh Trung, Linh Trung", Không,"CHO THUÊ MẶT BẰNG VÀ ĐẤT CỰC RỘNG ĐANG LÀM BÃI XE - Đường Linh Trung, Phường Linh Trung, TP Thủ Đức",1,https://nhadat24h.net.vn/du-an/cho-thue-mat-bang-va-dat-cuc-rong-dang-lam-bai-xe-duong-linh-trung-phuong-linh-trung-tp-thu-duc/279558, 200 m, 0 m,Linh Trung,Thủ Đức,Hồ Chí Minh,None
98, Có,1 pn, MS279578,,None,,1 t, 12 m,Hợp đồng mua bán, Có, 4 m,https://nhadat24h.net.vn/storage/product/8348/47a96fb7-cc97-44df-a4d1-fc359dcf8c65.jpg, Có," Cần sang nhượng lại quán bán đồ ăn vặt và xe nước mía ở 128 Nguyễn Thái Bình, P12, Tân Bình", Không,0, 6 m,"Đường Nguyễn Thái Bình, 12", Không,"Cần sang nhượng lại quán bán đồ ăn vặt và xe nước mía ở 128 Nguyễn Thái Bình, P12, Tân Bình",1,https://nhadat24h.net.vn/du-an/can-sang-nhuong-lai-quan-ban-do-an-vat-va-xe-nuoc-mia-o-128-nguyen-thai-binh-p12-tan-binh/279578, 12 m, 3 m,12,Tân Bình,Hồ Chí Minh,Nguyễn Thái Bình
100, Có,0, MS279588,,"giá thuê 25tr/tháng.Quý a/chị vui lòng liên hệ để tư vấn tốt hơn,không nhận tin nhắn.",Nam,0, 220 m,Sổ Đỏ, Có, 28 m,https://nhadat24h.net.vn/storage/product/16120/405246078-5627559617368974-228869721505051822-n.jpg, Có, Cho thue hai mặt tiền Xô Viết Nghệ Tĩnh gần Nguyễn Hữu Thọ, Không,0, 40 m,"Đường Xô Viết Nghệ Tĩnh, Khuê Trung", Không,Cho thue hai mặt tiền Xô Viết Nghệ Tĩnh gần Nguyễn Hữu Thọ,1,https://nhadat24h.net.vn/du-an/cho-thue-hai-mat-tien-xo-viet-nghe-tinh-gan-nguyen-huu-tho/279588, 220 m, 8 m,Khuê Trung,Cẩm Lệ,Đà Nẵng,Xô Viết Nghệ Tĩnh
101, Có,2 pn, MS279589,,None,,2 t, 80 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/5942/1-1.jpg, Có," Cho thuê PHÒNG ĐÔI  full nội thất [9tr] gần Ngã tự Bảy Hiền ngay Nguyễn Thái Bình,P4, Tân Bình", Không,0, 6 m,"Đường Nguyễn Thái Bình, 4", Không,"Cho thuê PHÒNG ĐÔI  full nội thất [9tr] gần Ngã tự Bảy Hiền ngay Nguyễn Thái Bình,P4, Tân Bình",1,https://nhadat24h.net.vn/du-an/cho-thue-phong-doi-full-noi-that-9tr-gan-nga-tu-bay-hien-ngay-nguyen-thai-binhp4-tan-binh/279589, 80 m, 0 m,04,Tân Bình,Hồ Chí Minh,Nguyễn Thái Bình
102, Có,2 pn, MS279592,,None,,2 t, 50 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/7053/1-4.jpg, Có," Cho thuê 2 Phòng ở 20/4 Nguyễn Ngọc Nhựt, Tân Quý, Tân Phú", Không,0, 6 m,"Đường Nguyễn Ngọc Nhựt, Tân Quý", Không,"Cho thuê 2 Phòng ở 20/4 Nguyễn Ngọc Nhựt, Tân Quý, Tân Phú",1,https://nhadat24h.net.vn/du-an/cho-thue-2-phong-o-204-nguyen-ngoc-nhut-tan-quy-tan-phu/279592, 50 m, 0 m,Tân Quý,Tân Phú,Hồ Chí Minh,Nguyễn Ngọc Nhựt
103, Có,2 pn, MS279608,,None,,1 t, 32 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/15044/94013329876a9c21b00ed257801820fa-2853496980752761342.jpg, Có," CHO NỮ THUÊ PHÒNG NGAY TRUNG TÂM QUẬN 10 (257/5/21 đường 3/2, P10, Quận 10)", Không,0, 6 m,"Đường 3/2, 10", Không,"CHO NỮ THUÊ PHÒNG NGAY TRUNG TÂM QUẬN 10 (257/5/21 đường 3/2, P10, Quận 10)",1,https://nhadat24h.net.vn/du-an/cho-nu-thue-phong-ngay-trung-tam-quan-10-257521-duong-32-p10-quan-10/279608, 32 m, 0 m,10,10,Hồ Chí Minh,3/2
104, Có,1 pn, MS279605,,None,,2 t, 100 m,Hợp đồng mua bán, Có, 0 m,https://nhadat24h.net.vn/storage/product/15044/1-36.jpg, Có," Chính chủ cho thuê nhà nguyên căn mới xây xong ở Hẻm 54 đường số 7, Linh Trung, Thủ Đức.", Không,0, 4 m,"Đường Số 7, Linh Trung", Không,"Chính chủ cho thuê nhà nguyên căn mới xây xong ở Hẻm 54 đường số 7, Linh Trung, Thủ Đức.",1,https://nhadat24h.net.vn/du-an/chinh-chu-cho-thue-nha-nguyen-can-moi-xay-xong-o-hem-54-duong-so-7-linh-trung-thu-duc/279605, 100 m, 0 m,Linh Trung,Thủ Đức,Hồ Chí Minh,None
105, Có,1 pn, MS279653,,None,,1 t, 45 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/16069/a0-1.jpg, Có," 💥 Nhà Góc 2 MTKD đường Phổ Quang, F2, TB - chỉ 8 tr/th", Không,0, 20 m,"Đường Phổ Quang, 2", Không,"💥 Nhà Góc 2 MTKD đường Phổ Quang, F2, TB - chỉ 8 tr/th",1,https://nhadat24h.net.vn/du-an/nha-goc-2-mtkd-duong-pho-quang-f2-tb-chi-8-trth/279653, 45 m, 4 m,02,Tân Bình,Hồ Chí Minh,Phổ Quang
106, Có,4 pn, MS279656,,None,,5 t, 380 m,Sổ Hồng, Có, 19 m,https://nhadat24h.net.vn/storage/product/16069/a1-26.jpg, Có," 💥 Nhà 4 tầng 5PN - Có 2 mặt tiền đường Tân Sơn, chỉ 25 tr/th", Không,0, 30 m,"Đường Tân Sơn, 15", Không,"💥 Nhà 4 tầng 5PN - Có 2 mặt tiền đường Tân Sơn, chỉ 25 tr/th",1,https://nhadat24h.net.vn/du-an/nha-4-tang-5pn-co-2-mat-tien-duong-tan-son-chi-25-trth/279656, 380 m, 5 m,15,Tân Bình,Hồ Chí Minh,Tân Sơn
107, Có,4 pn, MS279654,,"- Vị trí: Gần chợ Hoàng Hoa Thám, Coorpmart, nhà thuốc Long Châu siêu thị, ngân hàng, chợ, xe buýt, sân bay, trường học ",,5 t, 182 m,Sổ Hồng, Có, 13 m,https://nhadat24h.net.vn/storage/product/16069/a0-2.jpg, Có," 💥 Nhà 4 tầng Mặt tiền đường Nguyễn Thái Bình, TB - chỉ 16 tr/th", Không,0, 20 m,"Đường Nguyễn Thái Bình, 12", Không,"💥 Nhà 4 tầng Mặt tiền đường Nguyễn Thái Bình, TB - chỉ 16 tr/th",1,https://nhadat24h.net.vn/du-an/nha-4-tang-mat-tien-duong-nguyen-thai-binh-tb-chi-16-trth/279654, 182 m, 3.5 m,12,Tân Bình,Hồ Chí Minh,Nguyễn Thái Bình
108, Có,1 pn, MS279655,,None,,1 t, 42 m,Sổ Hồng, Có, 7 m,https://nhadat24h.net.vn/storage/product/16069/a1-25.jpg, Có," 💥 Mặt tiền Hẻm 68 đường Út Tịch, ngang 6m x7m, 12 tr/th", Không,0, 6 m,"Đường Út Tịch, 4", Không,"💥 Mặt tiền Hẻm 68 đường Út Tịch, ngang 6m x7m, 12 tr/th",1,https://nhadat24h.net.vn/du-an/mat-tien-hem-68-duong-ut-tich-ngang-6m-x7m-12-trth/279655, 42 m, 6 m,04,Tân Bình,Hồ Chí Minh,Út Tịch
109, Có,1 pn, MS279485,,None,,1 t, 100 m,Sổ Đỏ, Có, 25 m,https://nhadat24h.net.vn/storage/product/6761/t440x300.jpg, Có, Cần sang nhượng tiệm Spa-Nail- gọi dưỡng sinh tại 90trần quý p6 q11, Không,0, 10 m,"Đường Trần Quý, 6", Không,Cần sang nhượng tiệm Spa-Nail- gọi dưỡng sinh tại 90trần quý p6 q11,1,https://nhadat24h.net.vn/du-an/can-sang-nhuong-tiem-spa-nail-goi-duong-sinh-tai-90tran-quy-p6-q11/279485, 100 m, 4 m,06,11,Hồ Chí Minh,Trần Quý
110, Không,0, MS279669,,None,,0, 50 m,Sổ Hồng, Có, 10 m,https://nhadat24h.net.vn/storage/product/15925/z4921052429309-2b966158851fa285d61321e7a00dfc93.jpg, Có," Phòng Rộng Thoáng Mát Cho Thuê Nhanh Trong Tháng, Đường Cầm Bá Thước - Phú Nhuận", Không,0, 1 m,"Đường Cầm Bá Thước, 7", Không,"Phòng Rộng Thoáng Mát Cho Thuê Nhanh Trong Tháng, Đường Cầm Bá Thước - Phú Nhuận",1,https://nhadat24h.net.vn/du-an/phong-rong-thoang-mat-cho-thue-nhanh-trong-thang-duong-cam-ba-thuoc-phu-nhuan/279669, 50 m, 5 m,07,Phú Nhuận,Hồ Chí Minh,Cầm Bá Thước
111, Có,1 pn, MS279489,,None,,1 t, 176 m,Sổ Đỏ, Có, 17.6 m,https://nhadat24h.net.vn/storage/product/6761/z4918919293026-d232da9e9a11e158d7cd4536d637e0a1.jpg, Có, SANG NHƯỢNG SHOP THỜI TRANG QUẢNG CHÂU CAO CẤP Địa chỉ: An Hòa - Ngọ Dương - An Dương - Hải Phòng, Không,0, 10 m,"Đường 10, An Hòa", Không,SANG NHƯỢNG SHOP THỜI TRANG QUẢNG CHÂU CAO CẤP Địa chỉ: An Hòa - Ngọ Dương - An Dương - Hải Phòng,1,https://nhadat24h.net.vn/du-an/sang-nhuong-shop-thoi-trang-quang-chau-cao-cap-dia-chi-an-hoa-ngo-duong-an-duong-hai-phong/279489, 176 m, 10 m,An Hoà,An Dương,Hải Phòng,None
112, Có,1 pn, MS279493,,None,,1 t, 90 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/6761/z4919704031925-3ab3332409aada5335258863054cf96b.jpg, Có, CẦN SANG NHƯỢNG LẠI QUÁN CAFE GÓC CỦA KHU SẦM UẤT ĐỊA CHỈ QUY NHƠN BÌNH ĐỊNH, Không,0, 10 m,"Đường 1, Bùi Thị Xuân", Không,CẦN SANG NHƯỢNG LẠI QUÁN CAFE GÓC CỦA KHU SẦM UẤT ĐỊA CHỈ QUY NHƠN BÌNH ĐỊNH,1,https://nhadat24h.net.vn/du-an/can-sang-nhuong-lai-quan-cafe-goc-cua-khu-sam-uat-dia-chi-quy-nhon-binh-dinh/279493, 90 m, 9 m,Bùi Thị Xuân,None,Bình Định,None
114, Không,1 pn, MS279504,,None,,0, 16 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/5465/download.jpg, Có," Chính chủ cần cho thuê phòng trọ tầng 1 có máy lạnh, khu yên tĩnh. lh 0786847950", Không,0, 4 m,"Đường , 1", Không,"Chính chủ cần cho thuê phòng trọ tầng 1 có máy lạnh, khu yên tĩnh. lh 0786847950",1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-phong-tro-tang-1-co-may-lanh-khu-yen-tinh-lh-0786847950/279504, 16 m, 0 m,01,4,Hồ Chí Minh,None
117, Có,4 pn, MS279514,,"- Diện tích: 100m2 , mặt tiền 5m, vỉa hè mỗi bên 5m. ",,5 t, 100 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/14448/z4919365818059-43da6eb41357774dfba0e213e7d9130d.jpg, Có," CHÍNH CHỦ CẦN CHO THUÊ NHÀ NGUYÊN CĂN MẶT ĐƯỜNG HOÀNG THẾ THIỆN, ĐÔNG HẢI 1, HẢI AN, HẢI PHÒNG", Không,0, 6 m,"Đường Hoàng Thế Thiện, Đông Hải 1", Không,"CHÍNH CHỦ CẦN CHO THUÊ NHÀ NGUYÊN CĂN MẶT ĐƯỜNG HOÀNG THẾ THIỆN, ĐÔNG HẢI 1, HẢI AN, HẢI PHÒNG",1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-nha-nguyen-can-mat-duong-hoang-the-thien-dong-hai-1-hai-an-hai-phong/279514, 100 m, 0 m,Đông Hải 1,Hải An,Hải Phòng,Hoàng Thế Thiện
118, Không,0, MS279517,,None,,0, 120 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/8971/z4919898568861-d589b1677b271f7522d71d6579a4da83.jpg, Có, %% CHÍNH CHỦ CẦN CHO THUÊ 2 VĂN PHÒNG Ở HOÀNG VĂN THỤ - QUẬN TÂN BÌNH – TP.HCM., Không,0, 6 m,"Đường Hoàng Văn Thụ, 4", Không,%% CHÍNH CHỦ CẦN CHO THUÊ 2 VĂN PHÒNG Ở HOÀNG VĂN THỤ - QUẬN TÂN BÌNH – TP.HCM.,1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-2-van-phong-o-hoang-van-thu-quan-tan-binh-tphcm/279517, 120 m, 0 m,04,Tân Bình,Hồ Chí Minh,Hoàng Văn Thụ
123, Có,1 pn, MS279326,,None,,3 t, 108 m,Sổ Hồng, Có, 18 m,https://nhadat24h.net.vn/storage/product/16078/a9.jpg, Có," ♥️♥️ Nhà MTKD ngã 3 Cộng Hòa, 3 phòng ngủ, 20 tr/th", Không,0, 20 m,"Đường Bình Giã, 13", Không,"♥️♥️ Nhà MTKD ngã 3 Cộng Hòa, 3 phòng ngủ, 20 tr/th",1,https://nhadat24h.net.vn/du-an/nha-mtkd-nga-3-cong-hoa-3-phong-ngu-20-trth/279326, 108 m, 6 m,13,Tân Bình,Hồ Chí Minh,Bình Giã
124, Có,2 pn, MS279329,,None,,4 t, 200 m,Sổ Hồng, Có, 25 m,https://nhadat24h.net.vn/storage/product/16069/a0.jpg, Có, ♥️♥️ Nhà 2 tầng MTKD đường Phổ Quang - 25 tr/th, Không,0, 20 m,"Đường Phổ Quang, 2", Không,♥️♥️ Nhà 2 tầng MTKD đường Phổ Quang - 25 tr/th,1,https://nhadat24h.net.vn/du-an/nha-2-tang-mtkd-duong-pho-quang-25-trth/279329, 200 m, 4 m,02,Phú Nhuận,Hồ Chí Minh,Phổ Quang
125, Có,1 pn, MS279328,,None,,1 t, 100 m,Sổ Hồng, Có, 25 m,https://nhadat24h.net.vn/storage/product/16069/a4-1.jpg, Có, ♥️♥️ Nhà MTKD đường Âu Cơ giáp ngã 3 Trương Công Định - 15 tr/th, Không,0, 20 m,"Đường Âu Cơ, 14", Không,♥️♥️ Nhà MTKD đường Âu Cơ giáp ngã 3 Trương Công Định - 15 tr/th,1,https://nhadat24h.net.vn/du-an/nha-mtkd-duong-au-co-giap-nga-3-truong-cong-dinh-15-trth/279328, 100 m, 4 m,14,Tân Bình,Hồ Chí Minh,Âu Cơ
127, Có,1 pn, MS279334,,None,,2 t, 63 m,Sổ Hồng, Có, 15 m,https://nhadat24h.net.vn/storage/product/16069/a1-23.jpg, Có, ♥️♥️ Nhà Hẻm 20m đường Bạch Đằng gần sân bay - 12 tr/th, Không,0, 20 m,"Đường Bạch Đằng, 2", Không,♥️♥️ Nhà Hẻm 20m đường Bạch Đằng gần sân bay - 12 tr/th,1,https://nhadat24h.net.vn/du-an/nha-hem-20m-duong-bach-dang-gan-san-bay-12-trth/279334, 63 m, 4.2 m,02,Tân Bình,Hồ Chí Minh,Bạch Đằng
128, Có,2 pn, MS279333,,None,,5 t, 44 m,Sổ Hồng, Có, 11 m,https://nhadat24h.net.vn/storage/product/16069/a1-22.jpg, Có," ♥️♥️ Nhà Sư Vạn Hạnh, 2 tầng 5PN, 10 tr/th", Không,0, 20 m,"Đường Sư Vạn Hạnh, 15", Không,"♥️♥️ Nhà Sư Vạn Hạnh, 2 tầng 5PN, 10 tr/th",1,https://nhadat24h.net.vn/du-an/nha-su-van-hanh-2-tang-5pn-10-trth/279333, 44 m, 4 m,15,10,Hồ Chí Minh,Sư Vạn Hạnh
129, Có,2 pn, MS279174,,None,Đông Nam,2 t, 25 m,Sổ Đỏ, Có, 6 m,https://nhadat24h.net.vn/storage/product/8400/5-1.jpg, Có," Chính chủ cần cho thuê 2 nhà riêng biệt tại phường 12 quận 11, Tp.HCM", Không,0, 2.5 m,"Đường Đường 3 tháng 2, Phường 12", Không,"Chính chủ cần cho thuê 2 nhà riêng biệt tại phường 12 quận 11, Tp.HCM",1,https://nhadat24h.net.vn/du-an/chinh-chu-can-cho-thue-2-nha-rieng-biet-tai-phuong-12-quan-11-tphcm/279174, 25 m, 4 m,12,11,Hồ Chí Minh,None
130, Có,7 pn, MS279347,,None,,5 t, 270 m,Sổ Đỏ, Có, 30 m,https://nhadat24h.net.vn/storage/product/8400/6.jpg, Có," Cho Thuê Tòa Nhà Văn Phòng Cao Cấp tại Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM", Không,0, 8 m,"Đường Trần Thị Cờ, Thới An", Không,"Cho Thuê Tòa Nhà Văn Phòng Cao Cấp tại Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM",1,https://nhadat24h.net.vn/du-an/cho-thue-toa-nha-van-phong-cao-cap-tai-duong-tran-thi-co-phuong-thoi-an-quan-12-tphcm/279347, 270 m, 9 m,Thới An,12,Hồ Chí Minh,Trần Thị Cờ
134, Không,0, MS279013,,=> LIÊN HỆ: 0978186395 ( NHÀ TRỌ NHỔN CẦU DIỄN XUÂN PHƯƠNG FPT),,0, 30 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/15680/z4916363713662-78dd0568cb398f44ddeb5e56b9a77516.jpg, Có," ❌ CHÍNH CHỦ ĐĂNG TIN CHO THUÊ PHÒNG TẠI XÃ VÂN CANH, HUYỆN HOÀI ĐỨC, TP HÀ NỘI", Không,0, 4.5 m,"Đường 422B, Vân Canh", Không,"❌ CHÍNH CHỦ ĐĂNG TIN CHO THUÊ PHÒNG TẠI XÃ VÂN CANH, HUYỆN HOÀI ĐỨC, TP HÀ NỘI",1,https://nhadat24h.net.vn/du-an/chinh-chu-dang-tin-cho-thue-phong-tai-xa-van-canh-huyen-hoai-duc-tp-ha-noi/279013, 30 m, 0 m,Vân Canh,Hoài Đức,Lộ 422B,None
